Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Included / International,Price / International,Compare At Price / International,Status
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/71TG2GBVA6L._AC_SL1500.jpg?v=1695529910,4,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/81jYEvpwQEL._AC_SL1500.jpg?v=1695529910,5,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/81Y_BOFE3BL._AC_SL1500.jpg?v=1695529910,6,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/71vWtyvIVvL._AC_SL1500.jpg?v=1695529910,7,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/71vpBNI_l9L._AC_SL1500.jpg?v=1695529910,8,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/71km6ZlszeL._AC_SL1500.jpg?v=1695529910,9,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/71oUjiT9q9L._AC_SL1500.jpg?v=1695529910,10,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/81lzRAZjThL._AC_SL1500.jpg?v=1695529910,11,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/71twL1DkNaL._AC_SL1500.jpg?v=1695529910,12,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/81-ugm7w7LL._AC_SL1500.jpg?v=1695529910,13,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/713U_vRFOGL._AC_SL1500.jpg?v=1695529910,14,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/71utG6lrElL._AC_SL1500.jpg?v=1695529911,15,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/715cUEqeIbL._AC_SL1500.jpg?v=1695529911,16,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/81_qTI4fz_L._AC_SL1500.jpg?v=1695529911,17,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/71RyQadimmL._AC_SL1500.jpg?v=1695529911,18,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/81rHyUdw-lL._AC_SL1500.jpg?v=1695529911,19,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/819ElmKqylL._AC_SL1500.jpg?v=1695529911,20,,,,,,,,,,,,,,,,,,,,,,,,
bean-bags-with-memory-foam-filled-large-beanbag-chairs-soft-sofa-with-dutch-velet-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/71iccPw8MSL._AC_SL1500.jpg?v=1695529911,21,,,,,,,,,,,,,,,,,,,,,,,,
beanless-bag-inflatable-chair-air-sofa-outdoor-inflatable-lazy-sofa-chair,"Beanless Bag Inflatable Chair, Air Sofa Outdoor Inflatable Lazy Sofa Chair","<div class=""a-row a-spacing-small po-item_depth_width_height"" data-mce-fragment=""1"">
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Inflatable type: it can be stored when not in use for convenient storage and does not take up space.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Ergonomic design: perfectly supporting your body and comfortable to seat.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Home decor: a good decor, suitable for living room, bedroom, playroom, dorm room, etc.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Comfortable: super comfortable, great for sitting, napping, and lounging.</span></li>
<li class=""a-spacing-mini"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Product Dimensions:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">43.31""D x 43.31""W x 33.46""H</span>
</li>
<li class=""a-spacing-mini"">Pattern:<span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Solid</span>
</li>
<li class=""a-spacing-mini"">Special Feature:<span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Washable</span>
</li>
<li class=""a-spacing-mini"">Fabric Type:<span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Plush</span>
</li>
<li class=""a-spacing-mini"">Room Type:<span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Bedroom, Dorm Room, Living Room</span>
</li>
<li class=""a-spacing-mini"">Shape:<span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Round</span>
</li>
</ul>
</div>",My Store,,Bean Bag,"Amazing Soft Sofa, Bean Bag, Bean Bag Chair, Portable Sofa Chair, Removable, Soft Chair, Traditional, Western",true,Title,Default Title,,,,,"",0.0,shopify,1000,deny,manual,349.00,999.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/61PWNyP4bVL._AC_SL1001.jpg?v=1695530044,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
beanless-bag-inflatable-chair-air-sofa-outdoor-inflatable-lazy-sofa-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/61F0wYF2WiL._AC_SL1500.jpg?v=1695530044,2,,,,,,,,,,,,,,,,,,,,,,,,
beanless-bag-inflatable-chair-air-sofa-outdoor-inflatable-lazy-sofa-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/61AuvO8tikL._AC_SL1001.jpg?v=1695530044,3,,,,,,,,,,,,,,,,,,,,,,,,
beanless-bag-inflatable-chair-air-sofa-outdoor-inflatable-lazy-sofa-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/61KAut7C7gL._AC_SL1001.jpg?v=1695530044,4,,,,,,,,,,,,,,,,,,,,,,,,
beanless-bag-inflatable-chair-air-sofa-outdoor-inflatable-lazy-sofa-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/61SyIW3HtcL._AC_SL1001.jpg?v=1695530044,5,,,,,,,,,,,,,,,,,,,,,,,,
beanless-bag-inflatable-chair-air-sofa-outdoor-inflatable-lazy-sofa-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/61vDSp785TL._AC_SL1001.jpg?v=1695530044,6,,,,,,,,,,,,,,,,,,,,,,,,
beanless-bag-inflatable-chair-air-sofa-outdoor-inflatable-lazy-sofa-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/5139ZQAi8TL._AC_SL1001.jpg?v=1695530044,7,,,,,,,,,,,,,,,,,,,,,,,,
density-foam-filled-bean-bag-sofa-with-armrests-big-reading-chair-for-teens-large-lazy-puff-chair-for-living-room-bedroom,"Density Foam Filled Bean Bag Sofa with Armrests, Big Reading Chair for Teens, Large Lazy Puff Chair for Living Room, Bedroom","<div class=""a-row a-spacing-small po-color"" data-mce-fragment=""1"">
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">The seats and backrest of the beanbag chair are thick enough to provide good support for your waist and spine, making it very comfortable even after prolonged use. At the same time, this beanbag chair has two comfortable armrests that allow for easy relaxation of hands</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">The color of this bean bag chair is not only elegant but also bright, and the color will not fade after washing the lid. This will be the highlight of your room. The material of the bean bag sofa is made of imitation mink leather fabric, which is soft and delicate, and has good warmth retention.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">The dimension of this bean bag chair is (D)43""x(W)52""x(H)30"". It is filled with 40LB sponge. This size fits almost any living rooms and bedrooms. This size is suitable for bedrooms, living rooms, offices, game rooms, etc. You can comfortably play games, rest, read books, watch TV, or engage in other activities.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">The lid of this bean bag chair is made of high-quality material, which is very durable, skin friendly, and easy to clean. The interior of the beanbag chair is filled with enough broken memory foam, which makes the beanbag chair extremely comfortable</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">No installation required. After opening the packaging, it takes 2-4 days for the sponge filling the product to rebound</span></li>
</ul>
</div>
<div class=""a-row a-spacing-small po-color"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Color:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Bluegrey</span><br>
</div>
<div class=""a-row a-spacing-small po-item_depth_width_height"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Product Dimensions:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">43""D x 52""W x 30""H</span>
</div>
<div class=""a-row a-spacing-small po-pattern"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Pattern:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Solid</span>
</div>
<div class=""a-row a-spacing-small po-special_feature"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Special Feature:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Durable</span>
</div>
<div class=""a-row a-spacing-small po-fabric_type"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Fabric Type:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Leather</span>
</div>
<div class=""a-row a-spacing-small po-room_type"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Room Type:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Bedroom, Bedrooms, Living Room, Living Rooms</span>
</div>
<div class=""a-row a-spacing-small po-style"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Style:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Modern</span>
</div>",My Store,,Bean Bag,"Amazing Soft Sofa, Bean Bag, Bean Bag Chair, Leather, Modern, Removable, Soft Chair, Solid Pattern, Traditional, Western",true,Title,Default Title,,,,,"",0.0,shopify,998,deny,manual,299.00,999.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/81rR1usIBhL._AC_SL1500.jpg?v=1695530012,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
density-foam-filled-bean-bag-sofa-with-armrests-big-reading-chair-for-teens-large-lazy-puff-chair-for-living-room-bedroom,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/71jSIeMn8fL._AC_SL1500.jpg?v=1695530012,2,,,,,,,,,,,,,,,,,,,,,,,,
density-foam-filled-bean-bag-sofa-with-armrests-big-reading-chair-for-teens-large-lazy-puff-chair-for-living-room-bedroom,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/81JpBzO-gPL._AC_SL1500.jpg?v=1695530012,3,,,,,,,,,,,,,,,,,,,,,,,,
density-foam-filled-bean-bag-sofa-with-armrests-big-reading-chair-for-teens-large-lazy-puff-chair-for-living-room-bedroom,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/81IvHUmtTtL._AC_SL1500.jpg?v=1695530012,4,,,,,,,,,,,,,,,,,,,,,,,,
density-foam-filled-bean-bag-sofa-with-armrests-big-reading-chair-for-teens-large-lazy-puff-chair-for-living-room-bedroom,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/81zLyBgLFOL._AC_SL1500.jpg?v=1695530012,5,,,,,,,,,,,,,,,,,,,,,,,,
flocking-air-sofa-simple-inflatable-chair-ultra-soft-lazy-sofa-couch-bean-bag-chair,Flocking Air Sofa Simple Inflatable Chair Ultra Soft Lazy Sofa Couch Bean Bag Chair,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li class=""a-spacing-mini"" data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Ergonomic Design: The design of this inflatable sofa conforms to ergonomics, supporting your body at the most comfortable angle.</span></li>
<li class=""a-spacing-mini"" data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Fast Inflation: There is a fast valve at the bottom of the sofa, which only takes a few minutes to inflate and deflate, the leakage free design keeps a good shape for a long time.</span></li>
<li class=""a-spacing-mini"" data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Applicable Scenarios: This portable sofa chair is more suitable for leisure, nap, sleep, reading, tanning, backyard family gathering and other scenes.</span></li>
<li class=""a-spacing-mini"" data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Eco Friendly Material: The upper surface is made of premium flocking, and the lower surface is made of thick PVC, which is safe, eco friendly, has a longer service life and is not easy to pierce.</span></li>
<li class=""a-spacing-mini"" data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Small Size: The inflatable sofa is small in size, light in weight without gas, easy to store and transport, and also suitable for carrying out.</span></li>
<li class=""a-spacing-mini"" data-mce-fragment=""1"">
<div class=""a-row a-spacing-small po-color"">
<span class=""a-size-base a-text-bold"">Color:</span><span> </span><span class=""a-size-base po-break-word"">Red</span>
</div>
<div class=""a-row a-spacing-small po-special_feature"">
<span class=""a-size-base a-text-bold"">Special Feature:</span><span> </span><span class=""a-size-base po-break-word"">Inflatable</span>
</div>
<div class=""a-row a-spacing-small po-room_type"">
<span class=""a-size-base a-text-bold"">Room Type:</span><span> </span><span class=""a-size-base po-break-word"">Living Room</span>
</div>
<div class=""a-row a-spacing-small po-arm.style"">
<span class=""a-size-base a-text-bold"">Arm Style:</span><span> </span><span class=""a-size-base po-break-word"">Armless</span>
</div>
<div class=""a-row a-spacing-small po-pattern"">
<span class=""a-size-base a-text-bold"">Pattern:</span><span> </span><span class=""a-size-base po-break-word"">Solid</span>
</div>
<div class=""a-row a-spacing-small po-age_range_description"">
<span class=""a-size-base a-text-bold"">Age Range (Description):</span><span> </span><span class=""a-size-base po-break-word"">Adult</span>
</div>
<div class=""a-row a-spacing-small po-number_of_pieces"">
<span class=""a-size-base a-text-bold"">Number of Pieces:</span><span> </span><span class=""a-size-base po-break-word"">1</span>
</div>
</li>
</ul>",My Store,,Bean Bag,"Amazing Soft Sofa, Bean Bag, Bean Bag Chair, Portable Sofa Chair, Soft Chair, Solid Pattern",true,Title,Default Title,,,,,"",0.0,shopify,999,deny,manual,349.00,999.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/61T03vihK9L._AC_SL1500.jpg?v=1695530070,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
flocking-air-sofa-simple-inflatable-chair-ultra-soft-lazy-sofa-couch-bean-bag-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/71_CMKanVzL._AC_SL1500.jpg?v=1695530070,2,,,,,,,,,,,,,,,,,,,,,,,,
flocking-air-sofa-simple-inflatable-chair-ultra-soft-lazy-sofa-couch-bean-bag-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/61iFAE3_pYL._AC_SL1500.jpg?v=1695530070,3,,,,,,,,,,,,,,,,,,,,,,,,
flocking-air-sofa-simple-inflatable-chair-ultra-soft-lazy-sofa-couch-bean-bag-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/61mmwMqR4hL._AC_SL1500.jpg?v=1695530070,4,,,,,,,,,,,,,,,,,,,,,,,,
flocking-air-sofa-simple-inflatable-chair-ultra-soft-lazy-sofa-couch-bean-bag-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/71sKh9XS4RL._AC_SL1500.jpg?v=1695530070,5,,,,,,,,,,,,,,,,,,,,,,,,
flocking-air-sofa-simple-inflatable-chair-ultra-soft-lazy-sofa-couch-bean-bag-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/61LDusN8EcL._AC_SL1500.jpg?v=1695530070,6,,,,,,,,,,,,,,,,,,,,,,,,
flocking-air-sofa-simple-inflatable-chair-ultra-soft-lazy-sofa-couch-bean-bag-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/61pmMlaYdVL._AC_SL1500.jpg?v=1695530070,7,,,,,,,,,,,,,,,,,,,,,,,,
flocking-air-sofa-simple-inflatable-chair-ultra-soft-lazy-sofa-couch-bean-bag-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/61j5h87vsBL._AC_SL1500.jpg?v=1695530070,8,,,,,,,,,,,,,,,,,,,,,,,,
flocking-air-sofa-simple-inflatable-chair-ultra-soft-lazy-sofa-couch-bean-bag-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/61WPLpygs5L._AC_SL1500.jpg?v=1695530070,9,,,,,,,,,,,,,,,,,,,,,,,,
inflatable-bean-bag-chair-for-adults-kids-and-teens-washable-cover-eco-friendly-filler,"Inflatable Bean Bag Chair for Adults, Kids, and Teens - Washable Cover, Eco-Friendly Filler","<div class=""a-row a-spacing-small po-is_assembly_required"" data-mce-fragment=""1"">
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Cozy and Comfortable: Our adult bean bag chair is made with luxurious plush PVC material, providing a soft and comfortable seating experience for both adults and kids. Measuring 43.3x43.3x33.5 inches (110x110x85cm) when inflated, it's perfect for snuggling up and relaxing in any room of your house.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Easy to Inflate and Use: Our bean bag chairs for adults and kids come with a convenient foot pump for quick and effortless inflation. Lightweight and portable, it's ideal for use as a floor chair, bedroom chair for adults, or lounge chair for the living room.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Versatile and Fun: Our blow-up couch is perfect for adults, teens, and kids, and can be used as a chaise lounge indoor, living room chair, or comfy chair for the bedroom. With a giant bean bag design, it offers plenty of space for relaxing or playing games.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Convenient and Practical: Our bean bag cover is washable and easy to clean, while the eco-friendly bean bag filler provides support and comfort for long-term use. Perfect for use as a giant bean bag chair for adults or kids bean bag chairs in a playroom or bedroom.</span></li>
</ul>
</div>
<div class=""a-row a-spacing-small po-is_assembly_required"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Assembly Required:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">No</span>
</div>
<div class=""a-row a-spacing-small po-seat.depth"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Seat Depth:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">19.5 inches</span>
</div>
<div class=""a-row a-spacing-small po-seat.height"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Seat Height:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">33 Inches</span>
</div>
<div class=""a-row a-spacing-small po-item_depth_width_height"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Product Dimensions:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">43.3""D x 43.3""W x 33""H</span>
</div>
<div class=""a-row a-spacing-small po-item_weight"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Item Weight:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">2.1 Pounds</span>
</div>
<div class=""a-row a-spacing-small po-sofa_type"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Type:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Sofa Chaise</span>
</div>
<div class=""a-row a-spacing-small po-color"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Color:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Grey</span>
</div>
<div class=""a-row a-spacing-small po-special_feature"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Special Feature:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Washable</span>
</div>
<div class=""a-row a-spacing-small po-room_type"" data-mce-fragment=""1"">
<span class=""a-size-base a-text-bold"" data-mce-fragment=""1"">Room Type:</span><span data-mce-fragment=""1""> </span><span class=""a-size-base po-break-word"" data-mce-fragment=""1"">Living Room</span>
</div>",My Store,Furniture > Chair Accessories,Bean Bag,"Amazing Soft Sofa, Bean Bag, Bean Bag Chair, Removable, Soft Chair, Solid Pattern, Traditional, Western",true,Title,Default Title,,,,,"",0.0,shopify,1000,deny,manual,399.00,999.00,true,true,"",https://cdn.shopify.com/s/files/1/0835/0508/6764/products/417wcFOkA8L._AC.jpg?v=1695530054,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
inflatable-bean-bag-chair-for-adults-kids-and-teens-washable-cover-eco-friendly-filler,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/41AiEEdw5KL._AC.jpg?v=1695530054,2,,,,,,,,,,,,,,,,,,,,,,,,
inflatable-bean-bag-chair-for-adults-kids-and-teens-washable-cover-eco-friendly-filler,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/41CwLvJ2reL._AC.jpg?v=1695530054,3,,,,,,,,,,,,,,,,,,,,,,,,
inflatable-bean-bag-chair-for-adults-kids-and-teens-washable-cover-eco-friendly-filler,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/41HPM2X_fLL._AC.jpg?v=1695530054,4,,,,,,,,,,,,,,,,,,,,,,,,
inflatable-bean-bag-chair-for-adults-kids-and-teens-washable-cover-eco-friendly-filler,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/41pp9eyzbDL._AC.jpg?v=1695530054,5,,,,,,,,,,,,,,,,,,,,,,,,
inflatable-bean-bag-chair-for-adults-kids-and-teens-washable-cover-eco-friendly-filler,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/41XUgIDqVcS._AC.jpg?v=1695530054,6,,,,,,,,,,,,,,,,,,,,,,,,
inflatable-bean-bag-chair-for-adults-kids-and-teens-washable-cover-eco-friendly-filler,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0835/0508/6764/products/412C5FwDnaL._AC.jpg?v=1695530054,7,,,,,,,,,,,,,,,,,,,,,,,,
